	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HNRNPA1	12628.980389925297	-0.1251935491920254	0.04764755277762084	-2.6274916946170315	0.008601694161724844	0.04664607120134092
COPZ1	3387.092586064377	-0.11010799033796174	0.02702171105982056	-4.074797117555033	4.6054479760247016e-05	0.0015519873245433034
RP11-753H16.5	5.488000857518736	-0.28456266994580054	0.10754374746783393	-2.646017798765219	0.008144553094968345	0.0450025843410366
ZNF385A	3278.6607482729664	-0.2509872585430224	0.058492020069482016	-4.290965814565431	1.778977021773802e-05	0.0007969349784032471
RP11-644F5.15	11.942409150478461	0.3475125243085556	0.15022083383532386	2.313344397285854	0.0207037115306289	0.08275733028321343
GDF11	252.37306028918354	-0.12472690758230481	0.05428995365515767	-2.2974215151214348	0.021594735585081955	0.08500930568127586
DGKA	5406.949999591303	-0.10969197861817594	0.04545221901159048	-2.4133470489131477	0.015806760640584668	0.06966002654397196
RPS26	4597.188761709884	-0.24533097694344538	0.08396834141115095	-2.9217080249588636	0.003481177147563271	0.025870301948530218
PA2G4	3207.2620686289183	-0.1672291835782571	0.06013839727938561	-2.780738947886467	0.005423533014815594	0.03483930529856119
RPL41	5917.787563582606	-0.24615262594004161	0.07512882667560586	-3.2764071639623618	0.0010513687072563989	0.011814757589316304
RP11-603J24.5	9.036225294272828	-0.35782337362924693	0.12239561279506071	-2.9234983628734033	0.0034612204540778496	0.025801923441154173
ESYT1	3218.017729126102	-0.17995344967454702	0.061747975304492844	-2.9143214621557547	0.003564626384045339	0.02626149796805833
RP11-977G19.5	109.4789384646618	-0.156741009458793	0.05439955473701538	-2.881292139550195	0.003960483661523617	0.02825350116109931
SMARCC2	2187.417203384302	-0.09260743381206361	0.03864697596455945	-2.39624010678061	0.01656423563416897	0.07185760433085983
NABP2	396.85518299795945	-0.13608568947714944	0.040314103508522436	-3.3756347688193236	0.0007364561302538519	0.009303895778873661
ANKRD52	1111.1718875286142	-0.1058642392742896	0.03523017073571026	-3.0049312013972935	0.002656409280297121	0.021629276739970112
CS	3270.3735765558195	-0.09123944605361486	0.028474615321277142	-3.204238056393964	0.001354204544748677	0.013881340316054664
ATP5B	14315.415144356955	-0.1107742217371522	0.0275326974566607	-4.023369737437541	5.737132175014177e-05	0.0017584788824494676
NACA	19137.79769791723	-0.1268221344412491	0.03563816969755872	-3.5586040337513922	0.0003728311133673825	0.005960224583847959
TAC3	5.8725698417967775	0.3650712039044565	0.14817672250774172	2.4637554247792384	0.013748989315764461	0.06353943845524469
NAB2	380.5881732085265	-0.36093389209061544	0.08894952507952347	-4.057738270866877	4.9550253484064046e-05	0.0016096753774680235
NXPH4	16.474460659094458	-0.6832658803347142	0.12999994721274072	-5.255893521376372	1.4730750420675247e-07	2.2839358947692397e-05
SHMT2	1469.185558088336	-0.12754373165729824	0.041568307049667956	-3.0682926659703122	0.0021528566197146514	0.018844231342521174
INHBE	13.812385135845668	0.24891574027491653	0.10776367215172761	2.3098297905480765	0.02089757930539514	0.08330360776674234
KIF5A	62.47571697364685	-0.41525295771986853	0.1197979893498564	-3.4662765207784036	0.0005277202343811359	0.007490357104132522
DTX3	490.9533257084131	-0.19785280394851978	0.08522700455127172	-2.3214802044285565	0.020260941264949116	0.08163525052028182
TSPAN31	537.9861423256988	-0.06818024196403788	0.02465057495949679	-2.7658682231982183	0.005677147080169164	0.03600351682156684
MARCH9	648.5294163204496	-0.1541679433437747	0.059392843542162156	-2.595732653115573	0.00943894766866923	0.049554475260513466
AVIL	440.93833478644433	0.3188726304690033	0.13749031486058036	2.319237037113127	0.020382187275698533	0.08191642578385018
RP11-620J15.3	95.54633180676485	0.2627316496307405	0.07132750313679496	3.683455021926989	0.00023009389886156998	0.0043706857781366
USP15	12792.558275675769	0.16534926470141803	0.06269385885285986	2.637407677991023	0.00835423625785808	0.045761435909354754
AVPR1A	9.578030569534567	0.3295376404078169	0.11159422350821815	2.9529990894515135	0.0031470289130923488	0.024262708865969006
SRGAP1	68.45580866730548	0.2178638517790812	0.09591082034388061	2.271525266888008	0.023115199186049852	0.08883335119351558
TBK1	718.1332377442968	0.16396264064216978	0.06017872898090484	2.7245946104012324	0.006438048188024407	0.03881304718561432
RASSF3	4962.864007447882	0.23134686662462695	0.06480276587250774	3.570015315083561	0.00035696035755790995	0.005790178299871071
GNS	12281.428081788074	0.15482868331321242	0.0562902096311982	2.7505437326955775	0.0059496449256978435	0.037013984338428195
LEMD3	519.8664929502304	0.1410396111815006	0.05945202498088657	2.372326446859361	0.017676465332342933	0.07471427911849039
MSRB3	246.26365788689827	0.16915714938617038	0.06007605902608639	2.815716478884184	0.004866859584894257	0.032351338059164854
RP11-366L20.2	8.313799356480502	0.4234863265867747	0.1098824641681747	3.8539937176748285	0.00011620657810746655	0.00283129418852121
IRAK3	14564.280010270317	0.29278452191653126	0.0951836997050519	3.0759943438192665	0.0020980182497345786	0.018564078897526544
RBMS1P1	104.77113066895862	0.4368759954499282	0.10716616351077173	4.076622519066066	4.5694583407807016e-05	0.0015475880397563236
RP11-335I12.2	2.8641787838385726	0.4130395826899867	0.18260806387896245	2.2618912545053895	0.023704122838393144	0.09047048289838765
PDCL3P7	1.7171638359694026	0.6422070326639282	0.21051477419350303	3.050650649695579	0.002283460937217112	0.019584122413050638
MDM1	304.7592566479668	0.17143470085671042	0.05205173569198578	3.2935443665350355	0.000989327268216755	0.011398071275640615
RP11-637A17.2	8.008883540189485	0.19659660644315827	0.08161237646952176	2.4089067730625087	0.01600038459394987	0.07026690876397666
MDM2	2732.366090804729	0.2049430179259061	0.07797982147921226	2.62815448969115	0.008584951710103643	0.04657643535154389
RP11-1143G9.5	25.057213175159177	0.3315201397892019	0.09569074221778472	3.4644954371310837	0.0005312271515763532	0.007518737817539174
BEST3	10.26073895911831	0.33626335154834813	0.11011355763250864	3.0537870065972115	0.0022597245463229164	0.019446093698574522
RAB3IP	311.6919111108735	0.14606852907470952	0.04695815675038228	3.110610364269045	0.0018670111286024837	0.017156131098538734
KRR1	205.37559155700427	0.10809191714295653	0.044834368473637407	2.41091646482128	0.015912492567733784	0.06997101013623933
RP11-290L1.4	1.812589056800374	-0.4077961440351334	0.17756731506065535	-2.296572113487407	0.021643190982554017	0.0850937709682928
BBS10	129.2585215802419	0.23943408204993608	0.09635211635236107	2.4849903781492686	0.01295549362717376	0.06094815724340359
OSBPL8	3431.1646967461907	0.28107248704650956	0.07319068408311537	3.8402768134715553	0.00012289565709458204	0.0029110908774279123
ZDHHC17	1059.464283268773	0.1630277988996002	0.05908845289374324	2.759046665052604	0.005797025628260249	0.03649669665614145
RP1-97G4.1	2.583117400300827	0.6708489098950093	0.2502718022030449	2.680481396584787	0.007351635070220647	0.04217291602517885
SYT1	20.1821157616633	-0.4181268777807356	0.12898648100956195	-3.241633344115646	0.0011884682014214544	0.012750817522204754
PAWR	65.5980969945207	0.17426376049346867	0.06966733493800975	2.501369697126052	0.012371395857956342	0.059066550469990715
PPP1R12A	3061.2581816134266	0.20548258541357098	0.07213265249914051	2.8486764079002835	0.004390150742140401	0.030182444362247728
MYF6	5.213037420469597	0.572114041308811	0.2101137603263665	2.72287755176127	0.006471603941189925	0.0388752565194099
LIN7A	2233.44177912861	0.28371035811282863	0.08655337422953656	3.277865948477509	0.0010459505468415275	0.011786877530259183
ACSS3	79.90423322285635	0.2862267667064194	0.08583911920298194	3.3344560075177965	0.0008546641850295187	0.010254681781884331
RP11-13A1.1	9.338107832199396	-0.652165142134308	0.1460258134621395	-4.466094909331881	7.966028126450772e-06	0.0004605444396495523
RP11-1109F11.3	22.68822412640262	0.32675583575809747	0.13438615111456165	2.431469560278903	0.015037711837160954	0.06726168625178292
GALNT4	427.67975598992297	0.24908933111771794	0.08608195117492114	2.893630171225567	0.0038081640529182056	0.027537108749705632
POC1B-AS1	101.92242097490664	0.1676347406365201	0.05753803706773017	2.9134594987867066	0.0035744820132777265	0.026309465792550023
ATP2B1-AS1	196.59332491556285	-0.39657861043437315	0.10282649633744356	-3.8567745139631073	0.00011489305571965743	0.0028107597248137914
RP11-796E2.4	81.51581749153961	-0.20673238835561225	0.09004776761404944	-2.295808034261112	0.021686859866329847	0.08514418193168266
RP11-693J15.5	102.32320340754629	0.3722967791457415	0.09219719316783863	4.038048950882929	5.389760773468685e-05	0.0016844413349229293
EEA1	233.06849299465935	0.12441298555021252	0.05424805703755381	2.293409060974963	0.021824465463819106	0.08553886439258188
RP11-511B23.2	10.658840606590408	0.35296175680936875	0.10047317278606224	3.512995031628304	0.0004430857620951351	0.006666375652584391
NACAP3	6.382916702186485	0.45414984624802684	0.13539189977378635	3.3543354292747445	0.0007955586024509471	0.00980668701637649
CRADD	249.4669154382249	0.19451487073439103	0.05847341171759	3.326552445303563	0.0008792747190582075	0.010502472469711265
RP11-1060G2.2	2.73097915761064	0.3057608381216158	0.13864784604404018	2.2053053606364266	0.027432673934674308	0.09981498078622555
PLXNC1	13855.651303648272	0.3146945884955537	0.08389648494000654	3.7509865725672342	0.0001761401334372117	0.0036859754303946567
RP11-1105G2.4	8.327054982822341	0.2747330822784145	0.10403009204438766	2.6409001172582935	0.008268609251112773	0.045438339030798545
CEP83-AS1	2.87883619325199	0.2949052860053456	0.1275852529601761	2.311437091380742	0.020808724182139283	0.08305749035388493
NDUFA12	636.3102152579896	-0.10109948005530524	0.038520044145408994	-2.624594085969	0.008675232078734706	0.04692762037697068
RP11-490G8.1	6.545065028147258	-0.6203308947844425	0.11499196608892386	-5.394558558158206	6.86922224765787e-08	1.2813782781822418e-05
USP44	17.448653248441545	0.32179179956639437	0.08869728771608762	3.627977899351581	0.0002856497058990052	0.005000335797471076
HAL	4506.980984126669	0.2400905452718191	0.09168388074166478	2.6186778235131194	0.008827127134469733	0.04744535331725358
RP11-256L6.3	680.8868874470986	0.27303123157687986	0.09328235113867449	2.926933425712961	0.003423221491947598	0.02560659760752907
RP11-256L6.2	23.268537040885462	0.39048383880685217	0.1454100191167403	2.685398442134568	0.0072443387111350045	0.04179162164189985
CFAP54	17.593855839283528	0.4144115591463082	0.10905169735880792	3.8001385506434473	0.0001446152102742413	0.003239412383840979
NEDD1	345.9635295184149	0.14200009143350228	0.05649162975964609	2.513648341137749	0.011948951434713674	0.05773069878726394
APAF1	1991.9176259681922	0.18459960407409765	0.058662925864100046	3.1467848109340055	0.001650764029888569	0.01579771252170315
RPS4XP1	7.626486408771917	0.35785057708472817	0.09039662525597546	3.958671864922007	7.536769822088811e-05	0.002092505267930402
RP11-135F9.3	427.81049233301366	0.19404364951707573	0.08528120049456794	2.2753390945690954	0.022885595931776793	0.08817804971164023
MYBPC1	205.1115723419127	0.3963767275979773	0.14855857480450088	2.668151118975115	0.0076269944295855	0.04302685344940551
DRAM1	1222.43287075619	0.2541409564603972	0.0949542151230314	2.6764578711024978	0.0074404919342067844	0.04244243905312302
HELLPAR	9.957653022046724	0.2846056289762377	0.09517217639436111	2.9904289232278227	0.0027858595490395993	0.022284076533473536
TXNRD1	2423.057963933269	0.19746859358548183	0.06569175967346118	3.005987274005954	0.0026472007650529027	0.021579792648401555
WASHC4	1929.217321440123	0.18043018646742207	0.06967005900772108	2.5897808762789505	0.009603704123968177	0.05015187076694397
APPL2	992.7380912205075	0.1586261582526449	0.04810826358313595	3.297274655912759	0.0009762798075304535	0.01128297820155113
NUAK1	55.89328251530156	-0.32164456046739054	0.12426785870997424	-2.5883165913244635	0.009644629274459356	0.05025857991843432
RP11-651L5.3	134.51100231936041	0.2440771398406344	0.10161777741425011	2.401913779767504	0.01630955205310607	0.07117952373825875
TCP11L2	1318.1133266656213	0.18801009898742435	0.05986418999252729	3.14061042187146	0.001685961373881237	0.01607013961044403
RFX4	1.7350899101329205	-0.46437311998888886	0.19576871529324313	-2.3720496877823485	0.017689711627710058	0.07474380543883083
BTBD11	219.2122372423834	-0.2929949706221012	0.09081274769860055	-3.2263638976603324	0.0012537384382980312	0.01321656189458812
PWP1	642.5541653823556	-0.08419796021644249	0.029230566510007442	-2.8804765103548813	0.003970745391477173	0.02826758727260002
PRDM4	704.7225249425838	-0.08648831014855683	0.03644330387978225	-2.373229124172196	0.01763332161811823	0.07462439210843833
WSCD2	7.446376739604	-0.28763640336374846	0.11256742090421312	-2.5552366844089516	0.010611561483569426	0.05343997461116666
FICD	63.66638756549517	0.18541310674034853	0.05655479908734	3.2784681359049146	0.0010437214690480286	0.011786877530259183
SART3	1054.3076725532267	-0.06862738322278081	0.026036099849933807	-2.635854971302673	0.00839255931816266	0.0458527566117595
ISCU	3546.7826225649355	-0.10177358623898866	0.04450272175737392	-2.286907007482642	0.022201251522107855	0.08646212405698406
TMEM119	481.76015276716504	0.7509395487240375	0.14780750426655742	5.080523837069775	3.763954987634731e-07	4.7551298010452096e-05
RP11-689B22.2	23.90913394601796	0.28450921937352713	0.08081572309222096	3.520468647528726	0.0004307849177753532	0.006526555508706922
SSH1	3024.4742740953193	0.2823375913115366	0.06688889026633178	4.2209938031166585	2.4322762393594875e-05	0.0009977072366352299
USP30-AS1	28.779170898413177	-0.2563077308020817	0.08503334106751478	-3.014202753700792	0.002576555524455189	0.02112651657191502
UNG	265.6355554038945	-0.17247565479078747	0.06441550133030309	-2.6775489009452054	0.007416302577575465	0.042414145304136376
KCTD10	1120.2812292929937	-0.13786101417181562	0.044335153540163465	-3.109519267750512	0.0018739206194215714	0.017189178558547524
UBE3B	1238.0822326365362	0.10740105418590291	0.03139313889300631	3.421163285135195	0.0006235388336586057	0.008352629700618855
MVK	234.19614826959614	-0.1375061991853265	0.04430390452337916	-3.103703853297276	0.0019111452434766687	0.017416952281867334
GIT2	4374.241060460315	0.1532789012769269	0.05754839892087294	2.663478118438709	0.007733744153985459	0.04347448334401541
ANKRD13A	7413.623776894897	0.13861054828483294	0.04749112306524491	2.9186622538785842	0.003515368758137552	0.02603488208376251
C12orf76	564.2526306845369	0.07627230600998229	0.03182104672890386	2.396913799215229	0.016533812848095235	0.07180345316078231
IFT81	18.393391619755587	0.19829792736856955	0.07227787378550855	2.743549539891523	0.006077887664347567	0.03749915342677697
CUX2	7.4869545523213095	-0.39291124887187573	0.10732332789294427	-3.661005082360168	0.0002512277746507494	0.0045997969829958095
SH2B3	2312.0715376025796	-0.12646727455953646	0.04218590821737989	-2.9978559169062535	0.002718861803245011	0.021939257612734412
ERP29	4731.526834050141	-0.1665515096397368	0.03934424796675395	-4.233185744977856	2.3040405576665463e-05	0.0009584246758781205
OAS3	1060.2535433232345	0.3429496491604968	0.11410160206830805	3.005651480293735	0.002650125578327118	0.0215962622640671
RASAL1	12.910162156149699	-0.4199564696972681	0.12600820931546275	-3.332770713739	0.0008598577274003705	0.010306638030692091
CFAP73	1.8303427829379906	-0.43758248308053554	0.14732796959371963	-2.970124982291136	0.0029767861287635505	0.02331913464451683
DDX54	1256.5280110798121	-0.18099915597007812	0.050455864341132826	-3.587276887109499	0.00033414943905219705	0.005498816948954353
RITA1	319.4185537165586	-0.08258986231253537	0.03658217328645716	-2.2576532472746886	0.023967286164855543	0.09108179082576091
PLBD2	1388.7148172229313	-0.13557388415017857	0.04945064132405053	-2.741600119233269	0.006114072453495168	0.037598135256739613
SDS	198.30268532185892	-0.6384312826439078	0.1880847308831188	-3.394381243210259	0.0006878386491109168	0.008863207460777853
SDSL	102.13728361598687	-0.2774292090049989	0.08371216615136266	-3.3140846995091513	0.0009194365117966384	0.01084653438348238
